video_id,id,title,kind,description,etag,published_at,views,likes,dislikes,favorites,comments,iframe,link
r-mS-chnxJw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnItbVMtY2hueEp3,Probabilidad - ejercicio 68,youtube#playlistItem,"Demostraciones de algunas propiedades de la combinaciones.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",JzHPS6SA_4ryEvW1DjzlZj30oiw,2020-05-18T20:00:11Z,193.0,10.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/r-mS-chnxJw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/r-mS-chnxJw
Jt9NUEySBx0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lkp0OU5VRXlTQngw,Probabilidad - Problema 67,youtube#playlistItem,"Una empresa compra abastecimientos a M distribuidores y desea colocar n pedidos (n menor que M). Suponga que la empresa coloca los pedidos en forma que permita a cada distribuidor tener igual probabilidad de obtener cualquier pedido y no hay restricción en el número de pedidos que se puedan colocar con cualquier distribuidor. Encuentre la probabilidad de que un distribuidor particular, por ejemplo el distribuidor I, obtenga exactamente k pedidos (k ≤ n).

 Suponga que el número de distribuidores es M = 10 y que hay n = 7 pedidos por ser colocados. ¿Cuál es la probabilidad de que
 a. todos los pedidos vayan a distribuidores diferentes?,
*b. el distribuidor I obtenga exactamente dos pedidos y el distribuidor II obtenga exactamente tres pedidos?,
*c. los distribuidores I, II y III obtengan exactamente dos, tres y un pedido(s), respectivamente?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",M0KTnMrlRpYWRT5ifc9nmxcZwUI,2020-05-16T22:00:11Z,454.0,12.0,0.0,0.0,2.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Jt9NUEySBx0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Jt9NUEySBx0
NXz_Y-DACaQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk5Yel9ZLURBQ2FR,Probabilidad - Problema 66,youtube#playlistItem,"Ha surgido una disputa laboral respecto a la distribución de 20 trabajadores a cuatro trabajos de construcción diferentes. El primer trabajo (considerado muy indeseable) requirió de 6 trabajadores; el segundo, tercero y cuarto utilizaron 4, 5 y 5 trabajadores, respectivamente. La disputa surgió sobre una supuesta distribución aleatoria de los trabajadores a los trabajos que pusieron a los 4 miembros de un grupo étnico particular en el trabajo 1. Al considerar si la asignación representaba una injusticia, un panel de mediación pedía la probabilidad del evento observado. Determine el número de puntos muestrales del espacio muestral S para este experimento. Esto es, determine el número de formas en que los 20 trabajadores se pueden dividir en grupos de los tamaños apropiados para llenar todas las posiciones de trabajo. Encuentre la probabilidad del evento observado si se supone que los trabajadores son asignados en forma
aleatoria a los trabajos.

¿Cuál es la probabilidad de que a el miembro de un grupo étnico sea asignado 
a.  cada tipo de trabajo?,
b.  no se asigne ningún miembro de un grupo étnico a un trabajo tipo 4?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",Su-uIX6dLZDs8tHdNOzpKHUjUZQ,2020-05-15T14:34:13Z,479.0,7.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/NXz_Y-DACaQ"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/NXz_Y-DACaQ
rzzXYeoEm1I,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnJ6elhZZW9FbTFJ,"Probabilidad - Problemas 63, 64, 65",youtube#playlistItem,"# Problema 63
Los ocho miembros del Consejo Asesor de Relaciones Humanas de Gainesville, Florida, consideró la queja de una mujer que alegaba discriminación, basada en su género, de parte de una empresa local.
El Consejo, compuesto de cinco mujeres y tres hombres, votó 5–3 a favor de la quejosa, con las cinco mujeres votando a favor de ella y los tres hombres en contra. El abogado que representaba a la compañía apeló la decisión del Consejo reclamando sesgo de género de parte de los miembros del Consejo. Si no hubo sesgo de género entre los miembros del Consejo, podría ser razonable hacer conjeturas de que sería probable que cualquier grupo de cinco miembros votara a favor de la quejosa como lo haría cualquier otro grupo de cinco. Si éste fuera el caso, ¿cuál es la probabilidad de que el voto se dividiera por líneas
de género (cinco mujeres a favor, tres hombres en contra)?

# Problema 64 05:04
Un dado balanceado se tira seis veces y cada vez se registra el número de su cara superior, ¿Cuál es la probabilidad de que los números registrados sean 1, 2, 3, 4, 5 y 6 en cualquier orden?

# Problema 65 07:41
Consulte el Ejercicio 64. Suponga que el dado ha sido alterado para que las caras sean 1, 2, 3, 4, 5 y 5. Si el dado se tira cinco veces, ¿cuál es la probabilidad de que los números registrados sean 1, 2, 3, 4 y 5
en cualquier orden?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",uemVfRuYSFT924ItO_cs-GteX94,2020-05-13T13:52:40Z,324.0,7.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/rzzXYeoEm1I"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/rzzXYeoEm1I
2HNp8TBxXtk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjJITnA4VEJ4WHRr,Probabilidad - Problema 62,youtube#playlistItem,"# Problema 2.62 
Un fabricante tiene nueve motores distintos en existencia, dos de los cuales llegaron de un proveedor en particular. Los motores deben dividirse entre tres líneas de producción, con tres motores pasando a cada línea. Si la asignación de motores a líneas es aleatoria, encuentre la probabilidad de que ambos motores del proveedor particular sean asignados a la primera línea.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",69kTyn6gfsCv8b9Z0gfRkZFyI5E,2020-05-11T16:09:28Z,491.0,14.0,0.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2HNp8TBxXtk"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/2HNp8TBxXtk
lzlOVbeth1g,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmx6bE9WYmV0aDFn,Probabilidad - Problema 61 - Paradoja Cumpleaños - Parte 2,youtube#playlistItem,"Suponga que preguntamos a n personas seleccionadas al azar si cumplen años el mismo día que usted.
 a Escriba una expresión para la probabilidad de que nadie comparta su cumpleaños con usted (pase por alto los años bisiestos).
 b ¿Cuántas personas es necesario seleccionar para que la probabilidad sea al menos .5 de que como mínimo una comparta cumpleaños con usted?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",t_O7O-wJfGnM6vYR62GuJh-hCUA,2020-05-07T17:58:50Z,454.0,17.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/lzlOVbeth1g"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/lzlOVbeth1g
b3ICiZlGXdc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmIzSUNpWmxHWGRj,Probabilidad - Problema 60 - Paradoja Cumpleaños - Parte 1,youtube#playlistItem,"Considere un experimento que consiste en registrar el cumpleaños para cada una de 20 personas seleccionadas al azar. Si no se presta atención a los años bisiestos y se supone que hay sólo 365 cumpleaños distintos posibles, encuentre el número de puntos del espacio muestral S para este experimento. Si suponemos que cada uno de los posibles conjuntos de cumpleaños es igualmente probable, ¿cuál es la probabilidad de que cada persona de las 20 tenga un cum-
pleaños diferente?

 Suponga que registramos el nacimiento para cada una de las n personas seleccionadas al azar.
a Escriba una expresión para la probabilidad de que ninguna comparta el mismo cumpleaños. 
b ¿Cuál es el valor más pequeño de n para que la probabilidad sea al menos .5 de que como mínimo dos
personas comparten el mismo cumpleaños?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",UOxf7tGp3BDsw-miRlDz1p6Go-k,2020-05-05T14:28:01Z,426.0,14.0,0.0,0.0,4.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/b3ICiZlGXdc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/b3ICiZlGXdc
yspwVnChwOQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnlzcHdWbkNod09R,Probabilidad -  Ejercicio 59,youtube#playlistItem,"#problema 59#
Se reparten cinco cartas de una baraja de 52 cartas.  ¿Cuál es la probabilidad de sacar 
a. 1 as, 1 dos, 1 tres, 1 cuatro y 1 cinco (esta es una forma de obtener una “escalera”)?,
b. cualquier escalera?

Problemas de probabilidad capitulo 2 libro estadistica matematica

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",BqaEhSsPjt0GMREW-nolUylfCVw,2020-05-03T23:34:22Z,654.0,22.0,0.0,0.0,2.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/yspwVnChwOQ"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/yspwVnChwOQ
ae_JpNzrATU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmFlX0pwTnpyQVRV,Probabilidad - ejercicios 54 al 58,youtube#playlistItem,"Enunciados de cada problema asi como en donde aparecen en el video,

## Problema 54  00:00
Hay un grupo de tres pasantes y cinco estudiantes egresados para ocupar ciertos puestos gubernamentales para estudiantes. Si cuatro estudiantes se han de seleccionar al azar de entre este grupo, encuentre la probabilidad de que exactamente dos pasantes se encuentren entre los cuatro seleccionados.

##Problema 55 04:22
Se ha de realizar un estudio en un hospital para determinar las actitudes de los enfermeros hacia diversos procedimientos administrativos. Se ha de seleccionar una muestra de 10 enfermeros de entre un total de 90 enfermeros empleadas por el hospital.
a. ¿Cuántas muestras diferentes de 10 enfermeros se pueden seleccionar?
b. Veinte de los 90 enfermeros son hombres. Si 10 enfermeros se seleccionan al azar entre los empleados por el hospital, ¿cuál es la probabilidad de que la muestra de diez incluirá exactamente 4 hombres (y 6 mujeres) enfermeros?

## Problema 56 08:13
Una estudiante se prepara para un examen estudiando una lista de diez problemas. Ella puede resolver seis de ellos. Para el examen, el profesor selecciona cinco problemas al azar de los diez de la lista dada a los estudiantes. ¿Cuál es la probabilidad de que la estudiante pueda resolver los cinco problemas del
examen?

##Problema 57 11:25
Se sacan dos cartas de una baraja estándar de 52 cartas. ¿Cuál es la probabilidad de obtener un as y una figura?

##Problema 58 14:26
Se reparten cinco cartas de una baraja de 52 cartas. ¿Cuál es la probabilidad de sacar
a. 3 ases y 2 reyes?,
b. un “full” (tres cartas de una clase, 2 cartas de otra clase)?


===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",NdgvG86npmCI1QOreY3FPodoxVY,2019-10-25T14:17:16Z,2447.0,31.0,0.0,0.0,3.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ae_JpNzrATU"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/ae_JpNzrATU
TdReXOj88j4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlRkUmVYT2o4OGo0,probabilidad - ejercicios 52 y 53,youtube#playlistItem,"## Ejercicio 52
Un experimentador desea investigar el efecto de tres variables: presión, temperatura y tipo de catalizador en el rendimiento de un proceso de refi nación. Si el experimentador trata de usar tres ajustes, cada uno para temperatura y presión y dos tipos de catalizadores, ¿cuántas series experimentales tendrán que ejecutarse si él desea realizar todas las posibles combinaciones de presión, temperatura y tipos de catalizadores?

## Ejercicio 53
Cinco compañías, F1, F2, … , F5, ofrecen cotizaciones para tres contratos separados C1, C2 y C3. A
cualquiera de las fi rmas se le otorgará un contrato a lo sumo. Los contratos son muy diferentes, de modo que una asignación de C1 a F1, por ejemplo, debe ser distinta de una asignación de C2 a F1.
a ¿Cuántos puntos muestrales hay en total en este experimento que involucra la asignación de contratos
a las fi rmas? (No es necesario indicarlos todos.)
b Dada la suposición de puntos muestrales igualmente probables, encuentre la probabilidad de que a F3 se le conceda un contrato.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",elPp5BBw461wuT2ao-9qvtONcEk,2019-10-17T14:18:50Z,881.0,7.0,0.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/TdReXOj88j4"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/TdReXOj88j4
Ae7Ql0eKu64,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkFlN1FsMGVLdTY0,Probabilidad - ejercicios 50 y 51,youtube#playlistItem,"## problema 50
La probabilidad desempeñó un papel en la manipulación de la lotería del estado de Pennsylvania del 24 de abril de 1980 (Los Angeles Times, 8 de septiembre de 1980). Para determinar cada uno de los dígitos del número ganador de tres dígitos, cada uno de los números 0, 1, 2,..., 9 se coloca en una pelota de ping‒pong, las diez pelotas se agitan con aire en un compartimento y el número seleccionado para el dígito es el de la bola que flota a la parte superior de la máquina. Para alterar las probabilidades, los conspiradores inyectaron un líquido en todas las bolas empleadas en el juego excepto las que tenían los números 4 y 6, haciendo casi seguro que las bolas más livianas fueran seleccionadas y determinar los dígitos del número ganador. Luego compraron billetes de lotería con los potenciales números ganadores. ¿Cuántos números ganadores potenciales hubo (al final 666 fue el ganador)?

## Problema 51
Una fraternidad local está realizando una rifa en la que se han de vender 50 boletos, uno por cliente. Hay tres premios para ser concedidos. Si los cuatro organizadores de la rifa compran un boleto cada uno, ¿cuál es la probabilidad de que los cuatro organizadores ganen
a. todos los premios?,
b. exactamente dos de los premios?,
c. exactamente uno de los premios?,
d. ninguno de los premios?
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",D9HYX3Fr7toGTdP120T1o3I6ujk,2019-10-15T23:45:38Z,2058.0,14.0,0.0,0.0,4.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ae7Ql0eKu64"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Ae7Ql0eKu64
hVkucvXz1dc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmhWa3Vjdlh6MWRj,Probabilidad - ejercicios 48 y 49,youtube#playlistItem,"## Problema 48
Si deseamos expandir (x + y)^8, ¿cuál es el coeficiente de x^5y^3? ¿Cuál es el coeficiente de x^3y^5?
## Problema 49
Los estudiantes que asisten a clase en la Universidad de Florida pueden seleccionar de entre 130 disciplinas de posgrado. El posgrado de un estudiante se identifica en los registros del secretario general de
la universidad con un código de dos o tres letras (por ejemplo, los posgrados en estadística se identifican con STA, los de matemáticas con MS). Algunos estudiantes optan por dos posgrados y completan los
requisitos para ambos antes de graduarse. Al secretario general se le pidió considere asignar a estos dos posgrados un código diferente de dos o tres letras para que puedan ser identificados en el sistema de
registro del estudiante.

a. ¿Cuál es el número máximo de posibles posgrados dobles disponibles para estudiantes de la Universidad de Florida?

b. Si existe cualquier código de dos o tres letras para identificar posgrados individuales o dobles, ¿de cuántos códigos de posgrado se dispone?

c. ¿Cuántos códigos de posgrado se requieren para identificar estudiantes que tienen ya sea un posgrado individual o uno doble?

d. ¿Hay sufi cientes códigos de posgrado para identifi car todos los posgrados individuales o dobles en la Universidad de Florida?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",nRFZpJ9ZqQJQPIo-Jovf2-Vh4lk,2019-10-14T19:15:10Z,427.0,6.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/hVkucvXz1dc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/hVkucvXz1dc
R-QOTvvI6Iw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlItUU9UdnZJNkl3,Probabilidad - ejercicios 46 y 47,youtube#playlistItem,"## Problema 46
Diez equipos están jugando en un torneo de baloncesto. En la primera ronda, a los equipos se les asignan al azar los juegos 1, 2, 3, 4 y 5. ¿En cuántas formas pueden ser asignados los equipos a los juegos?

## Problema 47
Consulte el Ejercicio.46. Si 2n equipos van a ser asignados a los juegos 1, 2, … , n, ¿en cuántas formaspueden ser asignados los equipos a los juegos?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",oBUWGBMmpx1kjl4h2oS7-A94Hs4,2019-10-14T14:00:10Z,781.0,14.0,0.0,0.0,3.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/R-QOTvvI6Iw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/R-QOTvvI6Iw
Ue1WZM6VNiA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlVlMVdaTTZWTmlB,probabilidad - Ejercicio 45,youtube#playlistItem,"Ejercicio 45 capitulo 2 mendenhall estadistica matematica
Suponga que deseamos expandir (x + y + z)17. ¿Cuál es el coefi ciente de x2y5z10?

## Lista con todos los videos de probabilidad
https://www.youtube.com/watch?v=1kg565G4rZg&list=PLAFn9q_BCao9Jg4qk6bfh5D_eqmZRDHFr

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",a1qy4Bavp0K99DTZ2AMg2ywVcM0,2019-10-11T05:00:30Z,646.0,14.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ue1WZM6VNiA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Ue1WZM6VNiA
tMQXJnv8SAg,,"probabilidad - ejercicio 41, 42, 43, 44",,"problema 41

¿Cuántos números telefónicos diferentes de siete dígitos se pueden formar si el primer dígito no puede ser cero?

problema 42
La directora de personal de una corporación ha contratado diez nuevos ingenieros. Si tres puestos de trabajo (muy distintos) se abren en una planta en Cleveland, ¿en cuántas formas puede ella ocupar los puertos?

problema 43
Una flota de nueve taxis se ha de despachar a tres aeropuertos en forma tal que tres vayan al aeropuerto A, cinco al aeropuerto B y uno al aeropuerto C. ¿En cuántas formas distintas se puede lograr esto?

problema 44
Consulte el Ejercicio 43. Suponga que los taxis son asignados a aeropuertos al azar.
a Si exactamente uno de los taxis necesita reparación, ¿cuál es la probabilidad de que sea despachado
al aeropuerto C?
b Si exactamente tres de los taxis necesitan reparación,¿cuál es la probabilidad de que cada aeropuerto reciba uno de los taxis que necesita reparación?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",,,4889.0,48.0,5.0,0.0,8.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/tMQXJnv8SAg"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/tMQXJnv8SAg
KLDTS8gwBXo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnRNUVhKbnY4U0Fn,"probabilidad - ejercicio 38, 39, 40, 41",youtube#playlistItem,"p38
Un restaurante de nivel económico alto ofrece un menú especial de precios  jos en el que, por un costo  jo de comidas, una persona puede seleccionar de entre cuatro aperitivos, tres ensaladas, cuatro entradas y cinco postres. ¿Cuántas comidas diferentes hay si una de ellas consta de un aperitivo, una ensalada, una entrada y un postre?

p39
Un experimento consiste en tirar un par de dados.
a Use los teoremas combinatorios para determinar el número de puntos muestrales del espacio
muestral S.
b Encuentre la probabilidad de que la suma de los números que aparezcan en el dado sea igual a 7.

p40
Una marca de automóvil viene en cinco estilos diferentes, con cuatro tipos de motor, con dos tipos de
transmisiones y en ocho colores.
a ¿Cuántos autos tendría que tener en existencia un distribuidor si incluyera uno por cada combinación de estilo, motor y transmisión?
b ¿Cuántos tendría que tener en existencia un centro de distribución si todos los colores de autos se tuvieran para cada combinación del inciso a?

p41
¿Cuántos números telefónicos diferentes de siete dígitos se pueden formar si el primer dígito no puede ser cero?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com",2mdNo6UFeIBsAQWCa3FTRIMzjvI,2018-08-14T21:40:24Z,12505.0,63.0,7.0,0.0,3.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/KLDTS8gwBXo"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/KLDTS8gwBXo
kko-GoSJxNQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LktMRFRTOGd3Qlhv,probabilidad - Ejercicios 35 al 37,youtube#playlistItem,"problema 35
Una línea aérea tiene seis vuelos de Nueva York a California y siete vuelos de California a Hawai diarios. Si los vuelos se han de hacer en días separados, ¿cuántos arreglos diferentes de vuelos puede ofrecer la línea aérea de Nueva York a Hawai?

Problema 36  02:00
Una operación de ensamble en una planta de manufactura requiere tres pasos que se pueden realizar en cualquier secuencia. ¿En cuántas formas diferentes se puede efectuar el ensamble?

problema 37 03:38
Una mujer de negocios de Filadel a está preparando su itinerario para una visita a seis ciudades impor- tantes. La distancia recorrida y por tanto el costo del viaje, dependerá del orden en que ella planee su ruta.
a ¿Cuántos itinerarios diferentes (y costos de viaje) son posibles?
b Si la mujer selecciona al azar uno de los posibles itinerarios y Denver y San Francisco son dos de las
ciudades que ella piensa visitar, ¿cuál es la probabilidad de que visite Denver antes de San Francisco?
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",7dpVZl0hgwSEsq3XC73GV2Wm8jo,2018-07-25T15:22:53Z,3996.0,33.0,3.0,0.0,4.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/kko-GoSJxNQ"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/kko-GoSJxNQ
ETybic7Z4Yw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmtrby1Hb1NKeE5R,probabilidad - ejercicio 34,youtube#playlistItem,"Los pacientes que llegan a una clínica para atención externa pueden seleccionar una de tres estaciones de servicio. Suponga que los médicos se asignan al azar a las estaciones y que los pacientes por tanto no tienen preferencia de estación. Tres pacientes llegan a la clínica y se observa su selección de estación.
a Indique los puntos muestrales para el experimento.
b Sea A el evento de que cada estación recibe a un paciente. Indique los puntos muestrales en A.
c Haga una asignación razonable de probabilidades a los puntos muestrales y encuentre P(A).

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",uoNlHzc01E7A_tNpEtq_2TfGfc8,2018-06-22T16:21:41Z,1718.0,14.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ETybic7Z4Yw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/ETybic7Z4Yw
CfhfzkmYOMM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkVUeWJpYzdaNFl3,probabilidad - ejercicio 31,youtube#playlistItem,"Un furgón de ferrocarril contiene seis sistemas electrónicos complejos. Dos de los seis se han de selec- cionar al azar para hacerles pruebas completas y luego clasi carlos como defectuosos o no defectuo- sos.
a Si dos de los seis sistemas en realidad están defectuosos, encuentre la probabilidad de que al menos
uno de los dos sistemas probados sea defectuoso. Encuentre la probabilidad de que ambos sean de-
fectuosos.
b Si cuatro de los seis sistemas están defectuosos en realidad, encuentre las probabilidades indicadas
en el inciso a.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",lDSYtGyug_H6UEI-ULUMTS5m9Ms,2018-07-04T16:06:22Z,2818.0,61.0,1.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/CfhfzkmYOMM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/CfhfzkmYOMM
